unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
14,2026-01-01 00:01:08,68,0.0029,0.0002,100.0,518.67,642.73,1583.88,1405.71,14.62,21.61,553.67,2388.08,9063.39,1.30,47.44,521.54,2388.06,8139.00,8.4352,0.03,392,2388,100.00,38.93,23.2654
16,2026-01-01 00:01:08,68,0.0055,-0.0002,100.0,518.67,642.52,1588.58,1409.10,14.62,21.61,553.05,2388.13,9058.84,1.30,47.63,521.32,2388.11,8136.77,8.4646,0.03,393,2388,100.00,38.85,23.2195
21,2026-01-01 00:01:08,68,-0.0033,-0.0005,100.0,518.67,643.26,1586.87,1410.93,14.62,21.61,553.82,2388.12,9041.37,1.30,47.23,521.50,2388.08,8129.70,8.4431,0.03,394,2388,100.00,38.77,23.2905
24,2026-01-01 00:01:08,68,0.0003,-0.0001,100.0,518.67,642.05,1584.76,1401.10,14.62,21.61,553.97,2388.09,9061.01,1.30,47.35,522.00,2388.04,8141.58,8.4018,0.03,393,2388,100.00,38.82,23.4338
26,2026-01-01 00:01:08,68,0.0004,-0.0004,100.0,518.67,643.04,1591.04,1413.48,14.62,21.61,553.53,2388.13,9048.91,1.30,47.59,520.99,2388.08,8132.40,8.4392,0.03,392,2388,100.00,38.83,23.3559
27,2026-01-01 00:01:08,68,-0.0006,-0.0001,100.0,518.67,642.73,1593.25,1413.68,14.62,21.61,553.45,2388.10,9069.39,1.30,47.34,522.14,2388.12,8147.80,8.4280,0.03,392,2388,100.00,38.80,23.3597
33,2026-01-01 00:01:08,68,-0.0012,-0.0004,100.0,518.67,642.43,1585.74,1389.39,14.62,21.61,554.72,2387.97,9064.09,1.30,47.24,522.66,2388.00,8151.73,8.3754,0.03,392,2388,100.00,38.99,23.4730
41,2026-01-01 00:01:08,68,-0.0045,-0.0001,100.0,518.67,642.38,1594.09,1415.21,14.62,21.61,553.81,2388.06,9071.07,1.30,47.32,522.35,2388.00,8150.47,8.3892,0.03,391,2388,100.00,38.99,23.3345
44,2026-01-01 00:01:08,68,-0.0014,-0.0003,100.0,518.67,642.11,1594.45,1407.83,14.62,21.61,553.96,2388.04,9066.17,1.30,47.23,521.82,2387.98,8153.29,8.3870,0.03,393,2388,100.00,38.99,23.4718
47,2026-01-01 00:01:08,68,0.0012,-0.0001,100.0,518.67,642.11,1583.42,1392.88,14.62,21.61,554.45,2388.00,9066.72,1.30,47.28,522.55,2388.00,8146.22,8.4000,0.03,393,2388,100.00,38.94,23.4111
54,2026-01-01 00:01:08,68,-0.0034,-0.0003,100.0,518.67,642.10,1590.38,1400.42,14.62,21.61,555.08,2388.07,9070.85,1.30,47.31,522.09,2388.02,8143.82,8.4191,0.03,393,2388,100.00,39.07,23.4073
63,2026-01-01 00:01:08,68,0.0028,-0.0001,100.0,518.67,642.41,1584.20,1405.90,14.62,21.61,553.79,2388.05,9054.70,1.30,47.56,521.61,2388.08,8137.96,8.4076,0.03,391,2388,100.00,38.95,23.3429
67,2026-01-01 00:01:08,68,0.0005,0.0005,100.0,518.67,642.01,1590.53,1400.86,14.62,21.61,553.61,2388.02,9060.67,1.30,47.50,521.81,2388.08,8145.25,8.4107,0.03,393,2388,100.00,39.15,23.3811
70,2026-01-01 00:01:08,68,-0.0011,-0.0005,100.0,518.67,642.51,1589.06,1409.91,14.62,21.61,553.04,2388.07,9064.65,1.30,47.47,521.10,2388.08,8143.00,8.4409,0.03,393,2388,100.00,38.80,23.2743
71,2026-01-01 00:01:08,68,-0.0011,-0.0004,100.0,518.67,642.75,1586.37,1402.09,14.62,21.61,553.70,2388.09,9048.49,1.30,47.39,521.42,2388.04,8129.30,8.4336,0.03,392,2388,100.00,38.76,23.3165
75,2026-01-01 00:01:08,68,-0.0006,-0.0005,100.0,518.67,642.92,1592.34,1414.84,14.62,21.61,553.87,2388.10,9049.35,1.30,47.62,521.26,2388.11,8117.81,8.4591,0.03,392,2388,100.00,38.91,23.3560
76,2026-01-01 00:01:08,68,0.0043,0.0001,100.0,518.67,642.65,1579.04,1406.14,14.62,21.61,553.21,2388.16,9043.91,1.30,47.56,520.81,2388.16,8130.20,8.4650,0.03,393,2388,100.00,38.91,23.3583
78,2026-01-01 00:01:08,68,0.0021,-0.0000,100.0,518.67,642.18,1586.33,1399.83,14.62,21.61,554.25,2388.01,9054.23,1.30,47.14,521.93,2388.02,8139.98,8.3729,0.03,390,2388,100.00,39.16,23.3275
83,2026-01-01 00:01:08,68,-0.0002,0.0004,100.0,518.67,642.21,1585.09,1406.37,14.62,21.60,554.73,2388.06,9058.64,1.30,47.14,522.60,2387.99,8135.54,8.3898,0.03,392,2388,100.00,38.95,23.4516
90,2026-01-01 00:01:08,68,-0.0006,0.0003,100.0,518.67,641.65,1587.27,1399.15,14.62,21.61,554.51,2388.04,9056.49,1.30,47.43,522.09,2388.07,8132.40,8.4262,0.03,392,2388,100.00,38.96,23.2553
92,2026-01-01 00:01:08,68,0.0015,0.0001,100.0,518.67,642.26,1583.46,1399.45,14.62,21.61,553.96,2388.04,9056.37,1.30,47.20,521.75,2388.07,8136.79,8.4270,0.03,390,2388,100.00,39.07,23.3185
93,2026-01-01 00:01:08,68,-0.0030,0.0002,100.0,518.67,642.39,1585.98,1404.64,14.62,21.61,554.17,2388.10,9066.44,1.30,47.34,522.51,2387.99,8146.52,8.3909,0.03,393,2388,100.00,38.93,23.3535
97,2026-01-01 00:01:08,68,-0.0001,-0.0003,100.0,518.67,642.80,1586.30,1410.08,14.62,21.61,554.53,2388.02,9051.89,1.30,47.26,521.63,2388.09,8132.53,8.4296,0.03,392,2388,100.00,38.88,23.3220
99,2026-01-01 00:01:08,68,-0.0018,0.0003,100.0,518.67,642.79,1591.76,1399.98,14.62,21.61,553.68,2388.05,9057.90,1.30,47.17,521.99,2388.05,8128.86,8.3893,0.03,393,2388,100.00,38.98,23.4365
1,2026-01-01 00:01:09,69,-0.0022,0.0005,100.0,518.67,642.44,1590.70,1401.24,14.62,21.61,554.65,2388.07,9050.59,1.30,47.41,522.22,2388.10,8129.13,8.4292,0.03,392,2388,100.00,39.00,23.3742
7,2026-01-01 00:01:09,69,0.0002,0.0001,100.0,518.67,642.22,1593.46,1403.50,14.62,21.60,554.47,2388.04,9070.60,1.30,47.36,522.14,2387.97,8154.01,8.4268,0.03,392,2388,100.00,38.96,23.3819
8,2026-01-01 00:01:09,69,-0.0028,0.0002,100.0,518.67,643.06,1590.31,1411.50,14.62,21.61,553.19,2388.19,9046.08,1.30,47.57,520.99,2388.14,8127.49,8.4424,0.03,396,2388,100.00,38.79,23.2364
9,2026-01-01 00:01:09,69,-0.0003,0.0003,100.0,518.67,642.04,1584.82,1392.73,14.62,21.61,554.73,2388.02,9066.51,1.30,47.36,521.99,2387.99,8147.94,8.4043,0.03,392,2388,100.00,38.96,23.3616
10,2026-01-01 00:01:09,69,0.0010,-0.0002,100.0,518.67,642.21,1580.50,1393.64,14.62,21.61,554.58,2388.01,9062.67,1.30,47.35,522.40,2387.99,8138.35,8.3909,0.03,392,2388,100.00,38.98,23.3893
13,2026-01-01 00:01:09,69,0.0012,-0.0003,100.0,518.67,642.94,1590.66,1408.67,14.62,21.61,553.61,2388.09,9058.86,1.30,47.62,521.68,2388.09,8135.55,8.4165,0.03,393,2388,100.00,38.73,23.2290
14,2026-01-01 00:01:09,69,-0.0008,-0.0001,100.0,518.67,642.87,1584.61,1404.91,14.62,21.61,553.20,2388.04,9062.20,1.30,47.46,521.31,2388.10,8142.50,8.4405,0.03,394,2388,100.00,38.89,23.3317
16,2026-01-01 00:01:09,69,-0.0018,-0.0004,100.0,518.67,642.38,1592.82,1412.95,14.62,21.61,553.75,2388.17,9060.87,1.30,47.60,521.03,2388.13,8137.14,8.4480,0.03,394,2388,100.00,38.75,23.2160
21,2026-01-01 00:01:09,69,-0.0020,-0.0005,100.0,518.67,642.06,1587.76,1396.35,14.62,21.61,554.06,2388.13,9041.28,1.30,47.40,521.73,2388.11,8131.32,8.4416,0.03,393,2388,100.00,39.10,23.2483
24,2026-01-01 00:01:09,69,-0.0001,0.0003,100.0,518.67,642.63,1587.10,1403.09,14.62,21.61,554.00,2388.03,9064.86,1.30,47.51,521.63,2388.06,8148.00,8.3910,0.03,391,2388,100.00,38.90,23.3073
26,2026-01-01 00:01:09,69,0.0003,0.0004,100.0,518.67,642.78,1585.91,1408.84,14.62,21.61,552.67,2388.07,9049.82,1.30,47.52,521.20,2388.07,8128.12,8.4248,0.03,392,2388,100.00,38.76,23.3363
27,2026-01-01 00:01:09,69,0.0033,0.0003,100.0,518.67,642.77,1578.13,1407.13,14.62,21.61,553.32,2388.08,9066.37,1.30,47.54,522.12,2388.05,8149.25,8.4270,0.03,394,2388,100.00,38.78,23.3640
33,2026-01-01 00:01:09,69,-0.0023,0.0004,100.0,518.67,642.10,1585.42,1405.19,14.62,21.61,553.78,2387.96,9065.64,1.30,47.20,522.02,2388.01,8149.72,8.3676,0.03,394,2388,100.00,38.91,23.3597
41,2026-01-01 00:01:09,69,0.0015,-0.0003,100.0,518.67,642.51,1578.47,1406.24,14.62,21.61,554.24,2388.05,9069.43,1.30,47.36,522.83,2388.02,8151.03,8.4118,0.03,392,2388,100.00,38.88,23.4061
44,2026-01-01 00:01:09,69,-0.0055,-0.0004,100.0,518.67,642.68,1590.80,1405.79,14.62,21.61,554.38,2388.02,9060.17,1.30,47.25,521.83,2388.01,8146.13,8.4128,0.03,392,2388,100.00,38.97,23.3700
47,2026-01-01 00:01:09,69,0.0010,-0.0004,100.0,518.67,642.49,1584.51,1390.08,14.62,21.61,554.27,2388.06,9064.23,1.30,47.41,521.90,2388.02,8146.24,8.3737,0.03,390,2388,100.00,38.98,23.4571
54,2026-01-01 00:01:09,69,0.0012,-0.0003,100.0,518.67,641.76,1581.71,1396.50,14.62,21.61,554.04,2388.03,9057.55,1.30,47.07,522.12,2388.02,8139.23,8.4058,0.03,392,2388,100.00,38.79,23.4817
63,2026-01-01 00:01:09,69,0.0008,0.0005,100.0,518.67,642.34,1589.76,1406.41,14.62,21.61,554.12,2388.06,9062.90,1.30,47.49,521.47,2388.08,8136.19,8.4493,0.03,393,2388,100.00,38.65,23.3838
67,2026-01-01 00:01:09,69,0.0020,-0.0000,100.0,518.67,641.94,1587.23,1404.71,14.62,21.61,553.76,2388.12,9065.80,1.30,47.23,521.76,2388.01,8143.30,8.3822,0.03,393,2388,100.00,38.94,23.2498
70,2026-01-01 00:01:09,69,0.0032,-0.0001,100.0,518.67,642.64,1593.68,1408.24,14.62,21.61,553.55,2388.11,9067.75,1.30,47.27,521.69,2388.06,8143.05,8.4170,0.03,394,2388,100.00,38.77,23.3108
71,2026-01-01 00:01:09,69,-0.0056,0.0004,100.0,518.67,642.88,1591.54,1404.10,14.62,21.61,553.00,2388.11,9046.83,1.30,47.52,521.40,2388.11,8130.68,8.4339,0.03,393,2388,100.00,38.85,23.3357
75,2026-01-01 00:01:09,69,-0.0018,0.0003,100.0,518.67,642.53,1589.59,1404.32,14.62,21.61,552.77,2388.11,9039.16,1.30,47.62,521.44,2388.13,8123.50,8.4434,0.03,392,2388,100.00,38.74,23.3309
76,2026-01-01 00:01:09,69,0.0012,0.0000,100.0,518.67,642.44,1589.48,1412.90,14.62,21.61,553.84,2388.14,9058.06,1.30,47.69,521.46,2388.06,8135.09,8.3935,0.03,392,2388,100.00,38.75,23.3611
78,2026-01-01 00:01:09,69,0.0021,-0.0002,100.0,518.67,641.81,1586.41,1389.95,14.62,21.61,554.23,2387.98,9051.31,1.30,47.24,522.32,2388.03,8140.60,8.3898,0.03,392,2388,100.00,39.19,23.4704
83,2026-01-01 00:01:09,69,-0.0016,-0.0001,100.0,518.67,641.70,1588.53,1399.53,14.62,21.61,554.48,2387.98,9054.29,1.30,47.15,522.46,2388.01,8136.80,8.4053,0.03,393,2388,100.00,39.09,23.4635
90,2026-01-01 00:01:09,69,-0.0035,-0.0003,100.0,518.67,642.03,1587.55,1396.75,14.62,21.61,554.51,2388.02,9054.06,1.30,47.33,522.51,2388.09,8132.39,8.4148,0.03,393,2388,100.00,38.93,23.3169
92,2026-01-01 00:01:09,69,0.0016,0.0002,100.0,518.67,642.48,1580.12,1396.33,14.62,21.61,553.87,2388.11,9057.18,1.30,47.36,522.21,2388.05,8137.49,8.4605,0.03,393,2388,100.00,39.01,23.4044
93,2026-01-01 00:01:09,69,-0.0021,-0.0001,100.0,518.67,642.33,1588.38,1392.02,14.62,21.61,553.92,2388.05,9057.19,1.30,47.49,521.97,2388.08,8144.88,8.4009,0.03,391,2388,100.00,38.95,23.3082
97,2026-01-01 00:01:09,69,0.0001,-0.0001,100.0,518.67,642.08,1588.54,1403.75,14.62,21.61,553.73,2388.09,9046.68,1.30,47.37,521.56,2388.08,8133.05,8.4384,0.03,392,2388,100.00,38.92,23.4121
99,2026-01-01 00:01:09,69,0.0009,0.0001,100.0,518.67,642.23,1583.23,1403.94,14.62,21.61,554.55,2388.06,9056.31,1.30,47.45,521.61,2388.08,8134.60,8.4230,0.03,391,2388,100.00,38.86,23.3630
1,2026-01-01 00:01:10,70,-0.0005,0.0002,100.0,518.67,642.22,1584.02,1402.78,14.62,21.61,554.01,2388.11,9053.43,1.30,47.41,521.93,2388.12,8130.36,8.4279,0.03,392,2388,100.00,38.86,23.4513
7,2026-01-01 00:01:10,70,-0.0020,-0.0005,100.0,518.67,642.09,1583.19,1399.04,14.62,21.61,554.01,2388.05,9063.46,1.30,47.25,521.82,2388.05,8151.95,8.3630,0.03,391,2388,100.00,39.01,23.4470
8,2026-01-01 00:01:10,70,0.0027,-0.0003,100.0,518.67,643.09,1598.38,1409.85,14.62,21.61,553.02,2388.14,9038.74,1.30,47.59,520.88,2388.12,8122.58,8.4531,0.03,394,2388,100.00,38.68,23.2438
9,2026-01-01 00:01:10,70,0.0009,-0.0005,100.0,518.67,641.94,1585.09,1398.80,14.62,21.61,553.79,2388.07,9070.96,1.30,47.34,522.29,2387.98,8148.64,8.3855,0.03,391,2388,100.00,39.17,23.4468
10,2026-01-01 00:01:10,70,0.0005,0.0004,100.0,518.67,642.01,1581.00,1395.29,14.62,21.61,554.21,2388.01,9051.08,1.30,47.36,522.16,2388.08,8133.15,8.4323,0.03,391,2388,100.00,38.95,23.4108
13,2026-01-01 00:01:10,70,-0.0005,0.0002,100.0,518.67,642.22,1591.39,1406.78,14.62,21.61,553.30,2388.09,9056.85,1.30,47.62,521.14,2388.06,8136.82,8.4562,0.03,390,2388,100.00,38.78,23.2932
14,2026-01-01 00:01:10,70,-0.0016,0.0003,100.0,518.67,642.07,1587.44,1410.48,14.62,21.61,553.16,2388.12,9065.01,1.30,47.58,521.29,2388.08,8142.73,8.4630,0.03,394,2388,100.00,38.76,23.2976
16,2026-01-01 00:01:10,70,-0.0039,0.0004,100.0,518.67,643.23,1596.70,1406.13,14.62,21.61,552.81,2388.12,9063.47,1.30,47.63,521.14,2388.13,8133.92,8.4366,0.03,393,2388,100.00,38.79,23.1273
21,2026-01-01 00:01:10,70,0.0011,0.0003,100.0,518.67,642.73,1586.85,1402.56,14.62,21.61,553.03,2388.08,9050.09,1.30,47.45,521.69,2388.10,8129.79,8.3967,0.03,394,2388,100.00,38.68,23.3254
24,2026-01-01 00:01:10,70,-0.0060,-0.0002,100.0,518.67,642.33,1581.31,1408.91,14.62,21.61,553.40,2388.11,9060.35,1.30,47.50,521.94,2388.03,8143.88,8.4536,0.03,394,2388,100.00,39.00,23.2243
26,2026-01-01 00:01:10,70,-0.0003,-0.0002,100.0,518.67,642.53,1592.82,1410.03,14.62,21.61,553.24,2388.12,9045.84,1.30,47.47,521.67,2388.15,8130.95,8.4491,0.03,393,2388,100.00,38.68,23.2131
27,2026-01-01 00:01:10,70,0.0018,-0.0003,100.0,518.67,642.53,1584.62,1408.90,14.62,21.61,553.20,2388.08,9066.90,1.30,47.44,521.90,2388.09,8142.63,8.4254,0.03,394,2388,100.00,38.88,23.3443
33,2026-01-01 00:01:10,70,-0.0013,-0.0001,100.0,518.67,641.69,1592.19,1397.87,14.62,21.61,554.39,2388.04,9067.55,1.30,47.31,522.54,2388.04,8147.10,8.3833,0.03,392,2388,100.00,39.12,23.4229
41,2026-01-01 00:01:10,70,-0.0013,0.0000,100.0,518.67,641.91,1589.73,1400.06,14.62,21.61,554.15,2388.03,9069.31,1.30,47.26,521.88,2388.03,8154.23,8.4209,0.03,391,2388,100.00,38.83,23.3617
44,2026-01-01 00:01:10,70,0.0015,0.0001,100.0,518.67,642.27,1584.79,1396.19,14.62,21.61,554.54,2388.01,9064.31,1.30,47.27,522.06,2388.02,8142.89,8.4077,0.03,394,2388,100.00,39.06,23.3881
47,2026-01-01 00:01:10,70,0.0011,-0.0001,100.0,518.67,642.47,1582.76,1403.26,14.62,21.61,554.27,2387.95,9067.28,1.30,47.21,522.28,2388.02,8149.31,8.4088,0.03,393,2388,100.00,39.05,23.3884
54,2026-01-01 00:01:10,70,-0.0020,-0.0005,100.0,518.67,642.37,1590.55,1401.26,14.62,21.61,553.35,2387.99,9059.93,1.30,47.20,522.01,2388.04,8138.32,8.3866,0.03,393,2388,100.00,38.95,23.3719
63,2026-01-01 00:01:10,70,0.0008,0.0006,100.0,518.67,643.03,1596.95,1405.36,14.62,21.61,553.69,2388.08,9066.37,1.30,47.65,521.97,2388.03,8145.74,8.4342,0.03,393,2388,100.00,38.85,23.2736
67,2026-01-01 00:01:10,70,0.0011,-0.0003,100.0,518.67,642.50,1589.26,1409.24,14.62,21.61,553.24,2388.02,9067.54,1.30,47.16,521.14,2388.08,8141.92,8.4480,0.03,393,2388,100.00,39.04,23.3440
70,2026-01-01 00:01:10,70,0.0014,-0.0000,100.0,518.67,642.35,1588.16,1411.22,14.62,21.61,553.15,2388.13,9065.34,1.30,47.58,521.27,2388.09,8152.06,8.4603,0.03,393,2388,100.00,38.82,23.2694
71,2026-01-01 00:01:10,70,-0.0011,0.0005,100.0,518.67,642.53,1580.69,1405.25,14.62,21.61,554.11,2388.07,9045.98,1.30,47.29,521.40,2388.11,8130.79,8.4380,0.03,392,2388,100.00,38.83,23.3551
75,2026-01-01 00:01:10,70,-0.0022,-0.0001,100.0,518.67,642.64,1594.83,1408.52,14.62,21.61,554.14,2388.12,9044.02,1.30,47.60,521.66,2388.11,8131.18,8.4346,0.03,393,2388,100.00,38.75,23.2718
76,2026-01-01 00:01:10,70,0.0003,-0.0002,100.0,518.67,642.64,1592.01,1405.80,14.62,21.61,553.39,2388.12,9052.95,1.30,47.60,521.31,2388.10,8135.18,8.4309,0.03,393,2388,100.00,38.89,23.3464
78,2026-01-01 00:01:10,70,0.0005,0.0001,100.0,518.67,642.05,1585.08,1391.43,14.62,21.61,555.06,2387.98,9059.12,1.30,46.91,522.57,2388.00,8141.42,8.4081,0.03,391,2388,100.00,38.93,23.4912
83,2026-01-01 00:01:10,70,0.0014,-0.0002,100.0,518.67,641.79,1580.23,1401.46,14.62,21.61,554.09,2388.02,9057.11,1.30,47.24,522.30,2388.02,8137.40,8.3963,0.03,391,2388,100.00,39.08,23.3959
90,2026-01-01 00:01:10,70,0.0012,-0.0002,100.0,518.67,642.07,1588.61,1404.40,14.62,21.61,554.95,2388.06,9055.95,1.30,47.43,522.20,2388.05,8132.54,8.3740,0.03,393,2388,100.00,38.94,23.2229
92,2026-01-01 00:01:10,70,0.0024,0.0004,100.0,518.67,642.80,1593.82,1398.82,14.62,21.61,553.60,2388.03,9050.86,1.30,47.24,522.28,2388.07,8146.14,8.4054,0.03,391,2388,100.00,38.92,23.3203
93,2026-01-01 00:01:10,70,-0.0030,0.0001,100.0,518.67,642.76,1583.26,1401.75,14.62,21.61,553.67,2388.05,9063.12,1.30,47.47,521.44,2388.11,8136.38,8.4040,0.03,393,2388,100.00,38.95,23.3257
97,2026-01-01 00:01:10,70,0.0043,0.0004,100.0,518.67,642.82,1592.36,1405.12,14.62,21.61,554.22,2388.02,9047.99,1.30,47.31,521.51,2388.10,8133.67,8.3962,0.03,393,2388,100.00,38.65,23.3209
99,2026-01-01 00:01:10,70,0.0024,0.0003,100.0,518.67,642.64,1585.10,1396.42,14.62,21.61,553.70,2388.08,9058.42,1.30,47.32,521.50,2388.00,8133.57,8.4078,0.03,392,2388,100.00,38.87,23.3361
1,2026-01-01 00:01:11,71,0.0016,-0.0003,100.0,518.67,642.21,1580.41,1403.09,14.62,21.61,554.06,2388.03,9046.09,1.30,47.30,521.72,2388.09,8134.28,8.4230,0.03,391,2388,100.00,38.80,23.3881
7,2026-01-01 00:01:11,71,0.0032,0.0004,100.0,518.67,641.53,1584.60,1398.90,14.62,21.61,554.66,2387.95,9068.88,1.30,47.37,522.31,2388.01,8155.14,8.3882,0.03,391,2388,100.00,39.03,23.4060
8,2026-01-01 00:01:11,71,0.0053,-0.0004,100.0,518.67,642.27,1588.04,1411.20,14.62,21.61,553.02,2388.16,9039.96,1.30,47.76,521.64,2388.12,8122.38,8.4414,0.03,393,2388,100.00,38.83,23.2851
9,2026-01-01 00:01:11,71,-0.0014,0.0003,100.0,518.67,641.82,1590.96,1407.83,14.62,21.61,554.27,2388.03,9065.51,1.30,47.39,522.06,2388.01,8147.37,8.3736,0.03,391,2388,100.00,38.94,23.3084
10,2026-01-01 00:01:11,71,0.0033,0.0005,100.0,518.67,641.76,1583.80,1394.25,14.62,21.61,554.25,2388.04,9056.84,1.30,47.32,522.16,2388.05,8138.88,8.3968,0.03,392,2388,100.00,38.95,23.4043
13,2026-01-01 00:01:11,71,-0.0033,0.0002,100.0,518.67,642.73,1591.12,1414.31,14.62,21.61,554.25,2388.13,9062.22,1.30,47.51,521.21,2388.08,8140.42,8.4381,0.03,392,2388,100.00,38.76,23.2452
14,2026-01-01 00:01:11,71,-0.0000,-0.0002,100.0,518.67,642.73,1591.61,1403.71,14.62,21.61,553.17,2388.10,9059.87,1.30,47.61,521.22,2388.11,8137.17,8.4583,0.03,394,2388,100.00,38.87,23.2015
16,2026-01-01 00:01:11,71,-0.0010,0.0001,100.0,518.67,643.26,1585.02,1416.64,14.62,21.61,552.63,2388.14,9059.56,1.30,47.77,520.96,2388.15,8136.38,8.4372,0.03,393,2388,100.00,38.61,23.2862
21,2026-01-01 00:01:11,71,0.0006,0.0002,100.0,518.67,642.26,1585.99,1397.76,14.62,21.61,554.18,2388.05,9052.09,1.30,47.49,521.76,2388.11,8131.85,8.4251,0.03,393,2388,100.00,39.00,23.2905
24,2026-01-01 00:01:11,71,-0.0024,-0.0001,100.0,518.67,642.82,1587.68,1404.28,14.62,21.61,554.18,2388.05,9067.71,1.30,47.53,521.72,2388.05,8147.25,8.4344,0.03,393,2388,100.00,38.89,23.2640
26,2026-01-01 00:01:11,71,0.0012,0.0001,100.0,518.67,642.52,1592.50,1405.58,14.62,21.61,553.66,2388.13,9051.11,1.30,47.60,521.22,2388.15,8123.70,8.4632,0.03,395,2388,100.00,38.80,23.2864
27,2026-01-01 00:01:11,71,-0.0011,-0.0001,100.0,518.67,642.70,1593.27,1404.91,14.62,21.61,552.78,2388.08,9066.69,1.30,47.56,521.98,2388.07,8147.87,8.3924,0.03,393,2388,100.00,38.98,23.3195
33,2026-01-01 00:01:11,71,0.0019,-0.0002,100.0,518.67,642.21,1581.15,1397.43,14.62,21.61,554.12,2387.99,9067.32,1.30,47.07,522.45,2388.04,8146.21,8.4209,0.03,392,2388,100.00,38.99,23.4438
41,2026-01-01 00:01:11,71,0.0003,-0.0001,100.0,518.67,642.21,1583.86,1404.21,14.62,21.61,554.49,2387.98,9074.95,1.30,47.29,522.42,2388.01,8148.32,8.3769,0.03,392,2388,100.00,38.97,23.3813
44,2026-01-01 00:01:11,71,-0.0009,-0.0003,100.0,518.67,642.38,1589.48,1395.51,14.62,21.61,554.17,2388.03,9068.99,1.30,47.33,522.28,2388.03,8145.89,8.4356,0.03,391,2388,100.00,39.05,23.5184
47,2026-01-01 00:01:11,71,0.0010,-0.0002,100.0,518.67,641.75,1582.75,1396.32,14.62,21.61,553.68,2388.07,9063.79,1.30,47.02,522.21,2388.03,8146.52,8.3785,0.03,391,2388,100.00,39.10,23.4067
54,2026-01-01 00:01:11,71,0.0011,-0.0005,100.0,518.67,642.06,1592.71,1401.82,14.62,21.61,554.60,2388.03,9065.59,1.30,47.12,522.81,2388.00,8143.03,8.4279,0.03,392,2388,100.00,38.93,23.3344
63,2026-01-01 00:01:11,71,0.0012,-0.0001,100.0,518.67,642.40,1591.61,1408.79,14.62,21.61,553.73,2388.06,9062.10,1.30,47.43,521.60,2388.09,8145.46,8.4243,0.03,392,2388,100.00,39.01,23.2580
67,2026-01-01 00:01:11,71,0.0005,0.0005,100.0,518.67,642.71,1590.43,1404.46,14.62,21.61,554.25,2388.04,9065.41,1.30,47.25,521.98,2388.05,8151.44,8.4377,0.03,392,2388,100.00,38.84,23.2443
70,2026-01-01 00:01:11,71,0.0055,0.0001,100.0,518.67,642.40,1586.97,1407.59,14.62,21.61,553.50,2388.07,9060.85,1.30,47.64,521.32,2388.07,8138.64,8.4413,0.03,394,2388,100.00,38.75,23.3585
71,2026-01-01 00:01:11,71,-0.0003,-0.0003,100.0,518.67,642.65,1587.82,1405.61,14.62,21.61,553.72,2388.09,9052.92,1.30,47.57,521.68,2388.09,8134.86,8.4325,0.03,392,2388,100.00,38.74,23.3139
75,2026-01-01 00:01:11,71,-0.0007,0.0003,100.0,518.67,642.29,1593.64,1405.12,14.62,21.61,552.81,2388.09,9047.16,1.30,47.61,521.58,2388.13,8126.62,8.4584,0.03,394,2388,100.00,38.96,23.3008
76,2026-01-01 00:01:11,71,-0.0005,-0.0003,100.0,518.67,642.71,1595.72,1405.80,14.62,21.61,552.55,2388.15,9052.65,1.30,47.70,521.31,2388.12,8137.70,8.4213,0.03,394,2388,100.00,38.77,23.2961
78,2026-01-01 00:01:11,71,-0.0021,-0.0000,100.0,518.67,642.10,1583.49,1397.47,14.62,21.61,554.73,2387.99,9060.24,1.30,47.20,522.17,2387.99,8145.60,8.4295,0.03,391,2388,100.00,38.92,23.4197
83,2026-01-01 00:01:11,71,0.0006,0.0003,100.0,518.67,642.33,1581.85,1396.95,14.62,21.61,554.82,2388.02,9053.58,1.30,47.13,522.33,2388.00,8139.77,8.4167,0.03,390,2388,100.00,39.02,23.3773
90,2026-01-01 00:01:11,71,0.0022,0.0002,100.0,518.67,642.34,1587.84,1409.67,14.62,21.61,553.83,2388.06,9062.97,1.30,47.43,522.43,2388.06,8141.54,8.4150,0.03,390,2388,100.00,38.92,23.3725
92,2026-01-01 00:01:11,71,0.0003,0.0001,100.0,518.67,642.41,1579.73,1406.31,14.62,21.61,553.70,2388.05,9057.23,1.30,47.28,521.96,2388.05,8136.00,8.4169,0.03,392,2388,100.00,38.98,23.3491
93,2026-01-01 00:01:11,71,-0.0007,0.0002,100.0,518.67,642.45,1585.17,1407.30,14.62,21.61,553.67,2388.03,9063.30,1.30,47.39,522.45,2388.03,8146.22,8.4027,0.03,392,2388,100.00,38.96,23.2835
97,2026-01-01 00:01:11,71,0.0007,0.0002,100.0,518.67,642.54,1581.77,1399.57,14.62,21.61,553.52,2388.10,9051.84,1.30,47.18,522.05,2388.06,8138.31,8.4194,0.03,391,2388,100.00,39.13,23.3154
99,2026-01-01 00:01:11,71,-0.0001,0.0001,100.0,518.67,642.21,1588.34,1405.04,14.62,21.61,554.41,2388.04,9058.36,1.30,47.44,521.66,2388.03,8130.53,8.4073,0.03,392,2388,100.00,39.11,23.4205
