unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
24,2/1/2024 0:25,25,0.0013,0.0001,100.0,518.67,641.98,1591.5,1402.42,14.62,21.61,554.55,2388.01,9067.74,1.3,47.15,522.51,2388.02,8142.47,8.416,0.03,393,2388,100.0,38.99,23.3423
25,2/1/2024 0:25,25,-0.0004,0.0002,100.0,518.67,642.78,1586.95,1397.39,14.62,21.61,553.89,2388.1,9046.38,1.3,47.36,521.68,2388.07,8129.33,8.4174,0.03,394,2388,100.0,38.95,23.3854
26,2/1/2024 0:25,25,0.0019,-0.0003,100.0,518.67,641.99,1586.16,1396.56,14.62,21.61,554.22,2388.01,9058.3,1.3,47.31,522.12,2387.99,8145.4,8.4108,0.03,392,2388,100.0,38.99,23.3162
27,2/1/2024 0:25,25,-0.0008,-0.0004,100.0,518.67,641.35,1586.03,1394.99,14.62,21.61,555.27,2388.03,9050.55,1.3,47.21,522.41,2388.06,8131.43,8.4191,0.03,392,2388,100.0,38.84,23.5114
28,2/1/2024 0:25,25,0.0014,-0.0002,100.0,518.67,641.95,1593.64,1406.28,14.62,21.61,553.37,2388.06,9040.33,1.3,47.41,522.04,2388.09,8127.53,8.4226,0.03,393,2388,100.0,39.06,23.4213
29,2/1/2024 0:25,25,0.0032,-0.0001,100.0,518.67,642.44,1587.98,1396.78,14.62,21.61,553.81,2388.03,9053.97,1.3,47.4,521.71,2388.02,8136.89,8.433,0.03,392,2388,100.0,38.91,23.3479
30,2/1/2024 0:25,25,0.0024,-0.0,100.0,518.67,642.8,1585.82,1405.86,14.62,21.61,554.16,2388.15,9036.31,1.3,47.67,521.32,2388.06,8124.98,8.4197,0.03,391,2388,100.0,38.84,23.2135
31,2/1/2024 0:25,25,-0.0003,0.0001,100.0,518.67,642.25,1587.44,1409.04,14.62,21.61,554.05,2388.03,9072.47,1.3,47.35,522.36,2388.06,8141.49,8.3836,0.03,391,2388,100.0,38.91,23.3909
32,2/1/2024 0:25,25,0.0014,0.0003,100.0,518.67,642.79,1586.33,1396.01,14.62,21.6,554.61,2388.04,9073.04,1.3,47.35,522.97,2387.97,8156.59,8.4072,0.03,392,2388,100.0,38.92,23.5009
33,2/1/2024 0:25,25,0.0016,0.0001,100.0,518.67,642.84,1594.52,1399.72,14.62,21.61,553.09,2388.08,9059.45,1.3,47.53,521.75,2388.07,8139.25,8.438,0.03,392,2388,100.0,38.84,23.3453
34,2/1/2024 0:25,25,-0.0004,0.0002,100.0,518.67,642.1,1583.9,1401.66,14.62,21.61,554.68,2387.95,9064.61,1.3,47.12,522.54,2387.91,8147.86,8.3628,0.03,392,2388,100.0,39.07,23.4163
35,2/1/2024 0:25,25,-0.0029,-0.0001,100.0,518.67,642.58,1587.08,1408.05,14.62,21.61,553.58,2388.04,9057.24,1.3,47.53,521.2,2388.16,8132.55,8.3917,0.03,392,2388,100.0,38.93,23.3123
36,2/1/2024 0:25,25,0.0007,0.0001,100.0,518.67,642.95,1590.04,1407.19,14.62,21.61,554.17,2388.14,9061.39,1.3,47.69,521.18,2388.11,8137.04,8.4478,0.03,393,2388,100.0,38.69,23.1647
37,2/1/2024 0:25,25,0.0003,-0.0003,100.0,518.67,642.1,1578.3,1396.33,14.62,21.61,554.37,2388.07,9053.75,1.3,47.25,522.1,2388.03,8135.6,8.4048,0.03,392,2388,100.0,39.21,23.3591
38,2/1/2024 0:25,25,0.0011,0.0002,100.0,518.67,642.44,1597.11,1409.72,14.62,21.61,553.8,2388.15,9052.04,1.3,47.51,521.25,2388.1,8130.92,8.4413,0.03,393,2388,100.0,38.75,23.2765
39,2/1/2024 0:25,25,-0.0046,0.0001,100.0,518.67,642.29,1587.6,1399.1,14.62,21.61,554.07,2388.07,9064.2,1.3,47.14,522.03,2387.98,8146.52,8.465,0.03,391,2388,100.0,38.93,23.3291
40,2/1/2024 0:25,25,0.0022,-0.0004,100.0,518.67,643.05,1588.85,1409.19,14.62,21.61,553.83,2388.09,9055.99,1.3,47.68,521.41,2388.14,8133.95,8.4099,0.03,394,2388,100.0,38.75,23.3205
41,2/1/2024 0:25,25,0.0013,-0.0002,100.0,518.67,642.53,1583.04,1395.23,14.62,21.61,554.21,2388.01,9060.23,1.3,47.44,522.02,2388.0,8141.67,8.4288,0.03,391,2388,100.0,39.06,23.4393
42,2/1/2024 0:25,25,-0.0035,0.0,100.0,518.67,642.47,1583.83,1400.26,14.62,21.61,553.81,2388.05,9049.03,1.3,47.14,521.86,2388.02,8133.22,8.4276,0.03,392,2388,100.0,38.89,23.4771
43,2/1/2024 0:25,25,-0.0004,-0.0,100.0,518.67,642.55,1588.32,1404.69,14.62,21.61,553.41,2388.05,9056.63,1.3,47.26,521.66,2388.11,8131.28,8.4478,0.03,391,2388,100.0,38.96,23.3278
44,2/1/2024 0:25,25,-0.0015,-0.0002,100.0,518.67,641.67,1580.64,1406.22,14.62,21.61,553.46,2388.06,9054.48,1.3,47.32,521.46,2388.06,8135.96,8.4147,0.03,393,2388,100.0,38.88,23.3801
45,2/1/2024 0:25,25,0.0006,-0.0003,100.0,518.67,642.71,1591.11,1415.41,14.62,21.61,553.46,2388.12,9057.96,1.3,47.5,521.08,2388.08,8143.2,8.4107,0.03,394,2388,100.0,38.93,23.273
46,2/1/2024 0:25,25,0.0002,-0.0,100.0,518.67,642.6,1590.5,1408.39,14.62,21.61,553.88,2388.02,9069.47,1.3,47.4,521.95,2388.05,8147.94,8.4399,0.03,392,2388,100.0,38.83,23.2814
47,2/1/2024 0:25,25,-0.0041,-0.0003,100.0,518.67,642.54,1590.18,1406.14,14.62,21.61,553.49,2388.11,9039.54,1.3,47.48,520.88,2388.15,8111.8,8.3943,0.03,394,2388,100.0,38.92,23.2901
48,2/1/2024 0:25,25,-0.0037,-0.0003,100.0,518.67,642.24,1588.27,1403.64,14.62,21.61,554.57,2388.12,9063.7,1.3,47.32,521.84,2388.1,8131.97,8.4173,0.03,393,2388,100.0,38.93,23.2765
49,2/1/2024 0:25,25,0.0004,0.0002,100.0,518.67,641.84,1587.03,1394.02,14.62,21.61,554.51,2388.03,9060.9,1.3,47.24,522.84,2388.0,8141.51,8.346,0.03,394,2388,100.0,39.17,23.4543
50,2/1/2024 0:25,25,-0.0026,-0.0005,100.0,518.67,642.33,1585.13,1394.92,14.62,21.61,554.24,2388.0,9063.0,1.3,47.32,521.97,2387.98,8139.29,8.442,0.03,391,2388,100.0,39.02,23.3517
51,2/1/2024 0:25,25,0.0018,0.0004,100.0,518.67,642.45,1586.52,1416.39,14.62,21.61,553.42,2388.09,9046.86,1.3,47.32,522.12,2388.05,8136.35,8.4139,0.03,390,2388,100.0,38.89,23.4025
52,2/1/2024 0:25,25,0.0052,-0.0003,100.0,518.67,642.0,1580.35,1390.24,14.62,21.61,554.49,2387.98,9044.99,1.3,47.05,523.12,2387.97,8141.75,8.4013,0.03,392,2388,100.0,39.08,23.4088
53,2/1/2024 0:25,25,0.0014,-0.0001,100.0,518.67,642.86,1584.85,1393.24,14.62,21.61,553.47,2388.08,9058.13,1.3,47.15,522.59,2388.1,8138.34,8.4172,0.03,393,2388,100.0,38.94,23.3511
54,2/1/2024 0:25,25,-0.0005,-0.0003,100.0,518.67,641.74,1585.42,1395.67,14.62,21.6,554.78,2388.03,9055.97,1.3,47.22,523.42,2388.04,8139.18,8.3994,0.03,392,2388,100.0,39.01,23.4615
55,2/1/2024 0:25,25,-0.0012,0.0001,100.0,518.67,642.42,1587.28,1398.82,14.62,21.61,553.9,2388.02,9059.99,1.3,47.25,522.53,2388.06,8133.92,8.4385,0.03,392,2388,100.0,39.09,23.329
56,2/1/2024 0:25,25,0.0007,0.0005,100.0,518.67,642.87,1587.61,1410.4,14.62,21.61,553.57,2388.07,9045.57,1.3,47.65,521.11,2388.15,8127.45,8.4467,0.03,393,2388,100.0,38.98,23.296
57,2/1/2024 0:25,25,-0.0007,0.0001,100.0,518.67,641.73,1584.18,1410.95,14.62,21.61,553.46,2388.04,9051.57,1.3,47.49,521.46,2388.07,8129.48,8.4557,0.03,392,2388,100.0,38.78,23.3967
58,2/1/2024 0:25,25,-0.0022,0.0,100.0,518.67,642.42,1587.02,1400.66,14.62,21.61,554.14,2388.02,9048.89,1.3,47.22,522.04,2388.1,8129.67,8.3847,0.03,391,2388,100.0,38.95,23.2624
59,2/1/2024 0:25,25,0.0031,-0.0005,100.0,518.67,641.96,1595.58,1394.37,14.62,21.61,555.13,2387.97,9056.96,1.3,47.23,522.06,2387.99,8139.65,8.4028,0.03,391,2388,100.0,38.85,23.3913
60,2/1/2024 0:25,25,0.0008,-0.0005,100.0,518.67,642.27,1589.75,1406.69,14.62,21.61,553.72,2388.11,9060.05,1.3,47.48,521.67,2387.96,8137.04,8.4057,0.03,392,2388,100.0,38.95,23.2975
61,2/1/2024 0:25,25,-0.0009,0.0005,100.0,518.67,642.1,1582.68,1396.49,14.62,21.61,554.12,2388.01,9063.57,1.3,47.23,522.01,2387.99,8149.65,8.3635,0.03,393,2388,100.0,38.98,23.4842
62,2/1/2024 0:25,25,0.0002,-0.0005,100.0,518.67,642.06,1589.35,1394.14,14.62,21.61,555.11,2388.04,9051.84,1.3,47.23,522.53,2387.99,8130.77,8.3784,0.03,392,2388,100.0,39.1,23.432
63,2/1/2024 0:25,25,0.0013,0.0,100.0,518.67,642.49,1587.12,1407.8,14.62,21.61,553.31,2388.07,9048.25,1.3,47.5,521.66,2388.13,8131.46,8.4734,0.03,392,2388,100.0,38.75,23.3166
64,2/1/2024 0:25,25,0.0012,-0.0002,100.0,518.67,641.7,1587.02,1399.19,14.62,21.61,554.4,2388.06,9052.55,1.3,47.29,522.1,2388.08,8136.66,8.3828,0.03,392,2388,100.0,38.83,23.3199
65,2/1/2024 0:25,25,0.0007,0.0004,100.0,518.67,642.36,1583.62,1397.85,14.62,21.61,555.22,2387.96,9064.49,1.3,47.23,522.55,2388.03,8140.74,8.4089,0.03,390,2388,100.0,38.95,23.5207
66,2/1/2024 0:25,25,-0.0044,-0.0005,100.0,518.67,642.75,1587.59,1405.27,14.62,21.61,552.49,2388.07,9067.15,1.3,47.43,521.47,2388.09,8135.24,8.4193,0.03,394,2388,100.0,38.68,23.4397
67,2/1/2024 0:25,25,-0.0009,0.0001,100.0,518.67,642.36,1585.11,1408.3,14.62,21.61,553.63,2388.03,9064.29,1.3,47.2,521.56,2388.05,8138.79,8.4342,0.03,392,2388,100.0,38.95,23.4403
68,2/1/2024 0:25,25,0.0001,0.0004,100.0,518.67,642.86,1586.98,1404.58,14.62,21.61,554.53,2388.06,9054.02,1.3,47.12,522.18,2388.04,8131.83,8.4328,0.03,393,2388,100.0,39.07,23.3501
69,2/1/2024 0:25,25,0.0043,0.0003,100.0,518.67,642.14,1593.82,1402.9,14.62,21.61,553.29,2388.03,9049.38,1.3,47.44,522.0,2388.12,8126.17,8.4638,0.03,393,2388,100.0,38.97,23.4086
70,2/1/2024 0:25,25,-0.0006,0.0004,100.0,518.67,642.8,1588.52,1410.41,14.62,21.61,553.87,2388.09,9043.42,1.3,47.41,521.87,2388.1,8130.53,8.4282,0.03,392,2388,100.0,38.75,23.2717
71,2/1/2024 0:25,25,-0.0017,0.0003,100.0,518.67,641.7,1591.02,1397.83,14.62,21.61,554.61,2387.98,9060.49,1.3,47.23,522.43,2388.0,8142.73,8.4098,0.03,392,2388,100.0,38.97,23.3563
72,2/1/2024 0:25,25,0.0002,-0.0003,100.0,518.67,642.9,1589.76,1402.7,14.62,21.61,553.71,2388.01,9063.48,1.3,47.23,522.14,2388.0,8142.82,8.4135,0.03,392,2388,100.0,38.95,23.4414
73,2/1/2024 0:25,25,-0.0008,-0.0004,100.0,518.67,642.14,1583.96,1399.16,14.62,21.61,554.39,2388.05,9053.66,1.3,47.38,521.92,2388.03,8134.37,8.3847,0.03,394,2388,100.0,39.06,23.3672
74,2/1/2024 0:25,25,0.0039,0.0002,100.0,518.67,642.24,1591.1,1405.74,14.62,21.61,553.75,2388.05,9066.95,1.3,47.37,521.56,2388.04,8134.85,8.4223,0.03,393,2388,100.0,38.95,23.253
75,2/1/2024 0:25,25,0.0005,-0.0001,100.0,518.67,642.33,1583.2,1401.98,14.62,21.61,554.09,2388.06,9063.51,1.3,47.36,521.94,2388.07,8139.03,8.4103,0.03,393,2388,100.0,38.99,23.3375
76,2/1/2024 0:25,25,-0.0053,0.0002,100.0,518.67,641.8,1585.6,1399.11,14.62,21.61,553.94,2388.09,9056.15,1.3,47.17,522.07,2388.07,8140.6,8.4245,0.03,391,2388,100.0,38.98,23.3642
77,2/1/2024 0:25,25,0.0047,-0.0001,100.0,518.67,642.45,1584.51,1403.03,14.62,21.61,554.42,2388.04,9047.86,1.3,47.04,522.14,2388.04,8133.88,8.4359,0.03,392,2388,100.0,39.11,23.2995
78,2/1/2024 0:25,25,-0.0005,-0.0003,100.0,518.67,641.37,1583.73,1398.62,14.62,21.6,553.97,2387.98,9065.6,1.3,47.18,522.67,2387.98,8141.26,8.3718,0.03,391,2388,100.0,39.11,23.4199
79,2/1/2024 0:25,25,0.0007,-0.0004,100.0,518.67,642.38,1586.56,1401.41,14.62,21.61,554.17,2388.07,9050.88,1.3,47.52,522.02,2387.99,8134.43,8.3966,0.03,394,2388,100.0,39.08,23.2596
80,2/1/2024 0:25,25,-0.0005,0.0001,100.0,518.67,642.26,1590.66,1407.34,14.62,21.61,553.09,2388.02,9060.33,1.3,47.34,522.17,2388.08,8144.76,8.3956,0.03,394,2388,100.0,39.01,23.4024
81,2/1/2024 0:25,25,-0.0019,0.0003,100.0,518.67,642.24,1588.45,1402.17,14.62,21.61,554.75,2388.05,9066.0,1.3,47.17,522.02,2388.05,8146.67,8.3744,0.03,392,2388,100.0,38.97,23.25
82,2/1/2024 0:25,25,0.001,0.0003,100.0,518.67,642.03,1583.62,1401.33,14.62,21.61,554.58,2388.02,9066.66,1.3,47.12,522.16,2388.02,8146.9,8.4391,0.03,392,2388,100.0,39.05,23.3565
83,2/1/2024 0:25,25,0.0004,0.0004,100.0,518.67,642.16,1589.42,1400.43,14.62,21.61,553.53,2388.0,9066.6,1.3,47.47,521.82,2388.06,8135.62,8.4122,0.03,392,2388,100.0,39.03,23.2516
84,2/1/2024 0:25,25,0.0018,-0.0004,100.0,518.67,642.44,1587.27,1406.87,14.62,21.61,553.72,2388.07,9053.45,1.3,47.38,521.98,2388.1,8136.81,8.4073,0.03,392,2388,100.0,38.86,23.4116
85,2/1/2024 0:25,25,0.0026,-0.0002,100.0,518.67,642.75,1588.7,1406.07,14.62,21.61,553.45,2388.12,9050.63,1.3,47.38,521.34,2388.1,8129.53,8.4195,0.03,395,2388,100.0,38.83,23.3185
86,2/1/2024 0:25,25,-0.0033,0.0003,100.0,518.67,641.92,1594.13,1403.76,14.62,21.61,553.37,2388.04,9057.1,1.3,47.37,522.05,2388.09,8139.52,8.4132,0.03,394,2388,100.0,38.75,23.2359
87,2/1/2024 0:25,25,-0.004,0.0003,100.0,518.67,641.72,1587.26,1398.37,14.62,21.61,554.2,2388.01,9060.64,1.3,47.15,523.13,2388.0,8145.41,8.4102,0.03,392,2388,100.0,38.94,23.3692
88,2/1/2024 0:25,25,-0.0004,-0.0001,100.0,518.67,642.36,1585.02,1400.85,14.62,21.61,553.69,2388.12,9038.78,1.3,47.72,521.13,2388.14,8119.8,8.4406,0.03,391,2388,100.0,38.63,23.4414
89,2/1/2024 0:25,25,-0.0012,-0.0005,100.0,518.67,642.81,1586.93,1411.63,14.62,21.61,553.85,2388.06,9045.08,1.3,47.43,521.7,2388.13,8130.69,8.4361,0.03,391,2388,100.0,39.02,23.3418
90,2/1/2024 0:25,25,0.0008,0.0,100.0,518.67,642.63,1580.92,1410.09,14.62,21.61,553.76,2388.06,9054.02,1.3,47.23,521.38,2388.1,8134.46,8.4273,0.03,394,2388,100.0,38.91,23.3244
91,2/1/2024 0:25,25,-0.0048,-0.0001,100.0,518.67,642.74,1590.29,1414.03,14.62,21.61,553.76,2388.17,9048.24,1.3,47.51,521.49,2388.1,8127.89,8.4021,0.03,393,2388,100.0,38.7,23.3052
92,2/1/2024 0:25,25,-0.0024,0.0003,100.0,518.67,642.24,1583.73,1411.53,14.62,21.61,553.5,2388.1,9044.21,1.3,47.48,521.56,2388.09,8116.98,8.4491,0.03,393,2388,100.0,38.8,23.3294
93,2/1/2024 0:25,25,-0.0014,-0.0003,100.0,518.67,642.13,1585.66,1405.87,14.62,21.61,553.86,2388.07,9058.92,1.3,47.52,521.41,2388.11,8138.01,8.4361,0.03,393,2388,100.0,38.93,23.1945
94,2/1/2024 0:25,25,0.0023,-0.0003,100.0,518.67,642.34,1593.97,1408.7,14.62,21.61,553.37,2388.11,9058.09,1.3,47.41,521.97,2388.1,8138.2,8.4243,0.03,394,2388,100.0,38.67,23.2262
95,2/1/2024 0:25,25,0.0025,0.0,100.0,518.67,642.24,1581.17,1401.4,14.62,21.61,553.96,2388.01,9049.54,1.3,47.28,521.86,2388.01,8136.03,8.4259,0.03,391,2388,100.0,38.82,23.4224
96,2/1/2024 0:25,25,-0.0006,0.0001,100.0,518.67,641.85,1590.45,1404.66,14.62,21.6,554.8,2388.03,9068.73,1.3,47.0,522.63,2388.0,8150.59,8.4051,0.03,391,2388,100.0,38.91,23.4596
97,2/1/2024 0:25,25,-0.0008,-0.0003,100.0,518.67,642.52,1587.31,1396.37,14.62,21.61,554.6,2388.01,9063.95,1.3,47.3,522.03,2388.0,8146.15,8.3893,0.03,391,2388,100.0,38.87,23.4802
98,2/1/2024 0:25,25,0.0034,-0.0003,100.0,518.67,642.61,1592.59,1405.02,14.62,21.61,553.81,2387.99,9063.98,1.3,47.2,521.4,2388.07,8139.23,8.4186,0.03,392,2388,100.0,39.01,23.3692
99,2/1/2024 0:25,25,-0.0019,-0.0002,100.0,518.67,642.39,1583.4,1394.62,14.62,21.61,555.05,2387.95,9056.42,1.3,47.23,522.28,2387.99,8144.92,8.4135,0.03,391,2388,100.0,39.08,23.4454
100,2/1/2024 0:25,25,-0.0029,-0.0003,100.0,518.67,642.03,1585.45,1398.81,14.62,21.61,553.84,2388.04,9057.91,1.3,47.25,522.12,2388.01,8134.11,8.4169,0.03,392,2388,100.0,38.98,23.5615
1,2/1/2024 0:26,26,0.0047,-0.0005,100.0,518.67,642.48,1583.28,1408.07,14.62,21.61,554.59,2388.08,9053.43,1.3,47.33,521.95,2388.07,8129.12,8.3949,0.03,391,2388,100.0,38.77,23.3557
2,2/1/2024 0:26,26,0.0012,0.0001,100.0,518.67,642.51,1587.04,1408.29,14.62,21.61,552.7,2388.16,9054.46,1.3,47.46,520.62,2388.1,8129.67,8.4081,0.03,392,2388,100.0,38.93,23.2403
3,2/1/2024 0:26,26,0.0039,0.0001,100.0,518.67,642.61,1588.91,1401.57,14.62,21.61,553.76,2388.15,9050.23,1.3,47.46,521.21,2388.09,8129.94,8.4526,0.03,394,2388,100.0,38.93,23.3734
4,2/1/2024 0:26,26,-0.0036,-0.0001,100.0,518.67,642.92,1589.57,1405.38,14.62,21.61,553.98,2388.1,9054.63,1.3,47.52,521.2,2388.15,8133.7,8.4061,0.03,392,2388,100.0,39.01,23.4108
5,2/1/2024 0:26,26,-0.002,0.0001,100.0,518.67,642.23,1592.16,1413.16,14.62,21.61,554.06,2388.09,9050.9,1.3,47.57,521.76,2388.07,8130.12,8.4169,0.03,393,2388,100.0,38.87,23.2842
6,2/1/2024 0:26,26,0.0007,0.0002,100.0,518.67,642.5,1593.87,1404.94,14.62,21.61,553.58,2388.09,9051.4,1.3,47.37,521.67,2388.09,8134.52,8.4243,0.03,391,2388,100.0,38.87,23.3926
7,2/1/2024 0:26,26,-0.0004,-0.0003,100.0,518.67,642.21,1588.25,1392.03,14.62,21.61,554.98,2387.97,9057.24,1.3,47.2,522.17,2388.03,8143.58,8.3754,0.03,391,2388,100.0,39.29,23.3635
8,2/1/2024 0:26,26,-0.0003,0.0005,100.0,518.67,642.51,1595.45,1400.29,14.62,21.61,553.88,2388.05,9044.32,1.3,47.31,521.81,2388.1,8124.86,8.4211,0.03,392,2388,100.0,38.8,23.3798
9,2/1/2024 0:26,26,0.0029,-0.0002,100.0,518.67,642.25,1594.76,1411.33,14.62,21.61,553.22,2388.1,9055.85,1.3,47.78,521.19,2388.09,8124.77,8.4269,0.03,393,2388,100.0,38.65,23.301
10,2/1/2024 0:26,26,0.002,0.0004,100.0,518.67,641.83,1577.72,1402.57,14.62,21.61,553.76,2388.09,9065.22,1.3,47.38,522.12,2387.99,8145.24,8.3825,0.03,391,2388,100.0,39.02,23.4653
11,2/1/2024 0:26,26,-0.0006,0.0003,100.0,518.67,642.91,1593.26,1414.25,14.62,21.61,553.77,2388.11,9042.37,1.3,47.49,521.08,2388.16,8119.59,8.4347,0.03,394,2388,100.0,38.8,23.2159
12,2/1/2024 0:26,26,-0.0027,-0.0,100.0,518.67,642.14,1587.87,1395.7,14.62,21.6,555.0,2388.04,9061.41,1.3,47.24,521.66,2388.02,8145.55,8.3926,0.03,392,2388,100.0,39.1,23.4192
13,2/1/2024 0:26,26,0.0005,0.0002,100.0,518.67,642.0,1582.19,1400.75,14.62,21.61,553.86,2388.0,9070.63,1.3,47.33,522.45,2388.0,8143.6,8.4043,0.03,393,2388,100.0,39.15,23.4057
14,2/1/2024 0:26,26,0.0029,-0.0,100.0,518.67,642.91,1590.38,1408.85,14.62,21.61,552.86,2388.11,9044.52,1.3,47.63,521.0,2388.16,8119.63,8.4616,0.03,393,2388,100.0,38.95,23.2935
15,2/1/2024 0:26,26,0.0007,-0.0001,100.0,518.67,642.14,1573.06,1397.6,14.62,21.61,554.0,2388.07,9053.2,1.3,47.41,521.81,2388.01,8137.39,8.3798,0.03,392,2388,100.0,38.99,23.5214
16,2/1/2024 0:26,26,-0.006,0.0003,100.0,518.67,641.92,1587.6,1404.79,14.62,21.61,553.66,2388.07,9053.63,1.3,47.11,522.51,2388.07,8134.44,8.4044,0.03,393,2388,100.0,38.86,23.3401
17,2/1/2024 0:26,26,0.0002,0.0,100.0,518.67,642.05,1581.12,1402.36,14.62,21.61,554.54,2387.99,9068.21,1.3,47.39,521.76,2387.95,8148.67,8.3765,0.03,391,2388,100.0,39.06,23.4089
18,2/1/2024 0:26,26,0.0014,-0.0002,100.0,518.67,642.3,1587.59,1396.92,14.62,21.61,554.05,2388.01,9067.61,1.3,47.17,522.07,2387.94,8143.29,8.3739,0.03,392,2388,100.0,39.09,23.3746
19,2/1/2024 0:26,26,-0.0007,-0.0004,100.0,518.67,642.42,1593.21,1398.52,14.62,21.61,553.6,2388.06,9053.69,1.3,47.23,522.3,2388.01,8135.79,8.4078,0.03,391,2388,100.0,38.92,23.5455
20,2/1/2024 0:26,26,0.0044,-0.0005,100.0,518.67,641.99,1588.34,1392.96,14.62,21.61,553.98,2388.02,9068.6,1.3,47.43,522.06,2388.08,8137.29,8.4166,0.03,390,2388,100.0,39.14,23.2545
21,2/1/2024 0:26,26,-0.0017,-0.0003,100.0,518.67,641.81,1579.82,1396.44,14.62,21.61,554.84,2388.03,9047.73,1.3,47.24,522.14,2388.09,8131.47,8.419,0.03,391,2388,100.0,39.1,23.3677
22,2/1/2024 0:26,26,-0.0003,0.0,100.0,518.67,642.66,1583.59,1407.07,14.62,21.61,553.63,2388.14,9042.12,1.3,47.5,521.46,2388.11,8131.29,8.4132,0.03,392,2388,100.0,38.89,23.3778
23,2/1/2024 0:26,26,-0.0002,0.0005,100.0,518.67,642.06,1584.25,1398.9,14.62,21.61,554.77,2388.11,9048.73,1.3,47.05,522.69,2387.98,8135.28,8.3741,0.03,394,2388,100.0,39.07,23.4076
24,2/1/2024 0:26,26,0.0008,0.0,100.0,518.67,642.01,1584.11,1399.13,14.62,21.6,554.96,2387.98,9062.98,1.3,47.21,521.93,2387.97,8153.56,8.418,0.03,390,2388,100.0,39.04,23.3954
25,2/1/2024 0:26,26,0.0011,-0.0003,100.0,518.67,642.36,1586.25,1406.86,14.62,21.61,554.32,2388.04,9048.2,1.3,47.27,521.84,2388.05,8136.74,8.428,0.03,392,2388,100.0,38.91,23.3748
26,2/1/2024 0:26,26,0.0002,-0.0002,100.0,518.67,642.71,1587.66,1402.97,14.62,21.61,554.19,2388.05,9062.86,1.3,47.15,521.37,2388.03,8144.46,8.4198,0.03,394,2388,100.0,38.81,23.3262
27,2/1/2024 0:26,26,0.0001,0.0004,100.0,518.67,641.48,1585.01,1389.83,14.62,21.61,554.05,2388.05,9052.51,1.3,47.22,522.24,2387.99,8133.15,8.3908,0.03,391,2388,100.0,38.94,23.4696
28,2/1/2024 0:26,26,0.0029,0.0001,100.0,518.67,642.4,1590.8,1408.94,14.62,21.61,553.78,2388.07,9046.49,1.3,47.38,521.65,2388.07,8132.8,8.4046,0.03,392,2388,100.0,39.15,23.4973
29,2/1/2024 0:26,26,-0.0006,-0.0001,100.0,518.67,642.18,1591.99,1401.82,14.62,21.61,554.41,2387.99,9060.55,1.3,47.16,522.32,2388.01,8133.63,8.4029,0.03,392,2388,100.0,39.09,23.2824
30,2/1/2024 0:26,26,-0.0028,-0.0004,100.0,518.67,643.11,1589.91,1406.83,14.62,21.61,552.52,2388.12,9037.42,1.3,47.48,521.71,2388.11,8123.28,8.4416,0.03,394,2388,100.0,38.85,23.3074
31,2/1/2024 0:26,26,-0.0022,-0.0004,100.0,518.67,641.65,1583.65,1398.16,14.62,21.61,553.97,2388.06,9064.93,1.3,47.25,522.22,2388.03,8143.88,8.4176,0.03,390,2388,100.0,39.1,23.3699
32,2/1/2024 0:26,26,0.0003,0.0005,100.0,518.67,642.14,1582.97,1392.25,14.62,21.61,554.32,2387.97,9068.79,1.3,47.28,522.07,2387.98,8150.89,8.3806,0.03,392,2388,100.0,39.24,23.4735
33,2/1/2024 0:26,26,-0.0003,-0.0002,100.0,518.67,642.71,1586.53,1409.36,14.62,21.61,553.56,2388.15,9068.46,1.3,47.62,520.91,2388.17,8136.38,8.4709,0.03,394,2388,100.0,38.94,23.3311
34,2/1/2024 0:26,26,-0.0011,0.0004,100.0,518.67,642.59,1586.31,1387.99,14.62,21.6,554.98,2387.97,9059.68,1.3,47.09,522.49,2387.94,8143.4,8.3868,0.03,392,2388,100.0,39.29,23.4472
35,2/1/2024 0:26,26,-0.0014,0.0004,100.0,518.67,642.33,1584.1,1402.3,14.62,21.61,553.74,2388.12,9048.44,1.3,47.47,521.62,2388.02,8130.21,8.4207,0.03,394,2388,100.0,38.77,23.3271
36,2/1/2024 0:26,26,0.0027,-0.0002,100.0,518.67,642.84,1584.16,1404.13,14.62,21.61,553.62,2388.09,9055.26,1.3,47.57,521.18,2388.14,8140.16,8.4352,0.03,392,2388,100.0,38.74,23.3863
37,2/1/2024 0:26,26,-0.0008,-0.0,100.0,518.67,642.29,1584.69,1406.62,14.62,21.61,554.44,2388.0,9052.01,1.3,47.16,522.46,2388.03,8137.41,8.4273,0.03,392,2388,100.0,39.11,23.439
38,2/1/2024 0:26,26,-0.0006,-0.0001,100.0,518.67,643.28,1589.88,1404.34,14.62,21.61,553.39,2388.07,9049.12,1.3,47.79,521.94,2388.09,8130.16,8.4884,0.03,392,2388,100.0,38.83,23.3406
39,2/1/2024 0:26,26,0.0006,-0.0,100.0,518.67,642.36,1591.05,1404.06,14.62,21.61,553.72,2387.99,9054.87,1.3,47.24,522.8,2388.03,8145.28,8.3973,0.03,391,2388,100.0,39.07,23.4154
